date,open,high,low,close,volume,trade_count,vwap,15min_close,is_positive_start,is_positive_end,15min_volume
2021-03-12,151.62,152.8522,150.68,152.57,1727209,14573,152.374437,151.29,False,True,59790.0
2021-03-15,152.77,155.5,152.5,154.84,1919242,20579,154.636644,154.7,False,True,500.0
2021-03-16,155.15,156.36,154.4,155.03,1627554,20417,155.079519,155.55,True,False,96568.0
2021-03-17,154.18,160.38,153.6,156.17,2482531,26747,156.040657,155.03,False,True,231427.0
2021-03-18,155.3,155.96,151.76,152.42,2462258,29709,153.40767,156.5,False,False,100.0
2021-03-19,152.6,154.9,151.975,153.12,4035106,29074,153.25226,152.73,False,True,129.0
2021-03-22,153.04,155.91,152.6,155.63,1604165,22618,154.875866,152.0,False,True,1000.0
2021-03-23,155.68,157.25,153.99,156.04,1962790,27502,156.19345,154.17,False,True,71918.0
2021-03-24,155.33,157.25,155.28,155.43,1739876,23148,156.066854,157.13,False,False,200.0
2021-03-25,156.09,156.09,151.73,152.88,1656603,26707,152.942767,153.92,False,False,69105.0
2021-03-26,153.13,156.19,152.63,156.15,1877216,24559,154.950917,153.13,False,True,60520.0
2021-03-29,155.76,159.12,155.51,158.39,2047246,22804,157.988493,156.5,False,True,211.0
2021-03-30,157.31,158.27,156.5,157.04,1298025,18180,157.182029,157.445,True,False,49170.0
2021-03-31,157.53,158.626,156.93,157.48,1564136,19183,157.763123,157.21,False,True,83499.0
2021-04-01,158.0,158.81,156.2567,157.89,1380636,18778,158.009453,156.485,False,True,83521.0
2021-04-05,159.07,159.3,157.69,158.41,1208705,18873,158.461222,158.72,True,False,36739.0
2021-04-06,159.02,159.1999,155.41,155.9,1801636,24015,156.966322,159.58,True,False,470.0
2021-04-07,156.17,158.18,155.7,157.88,1656573,16340,157.090238,156.42,True,True,51132.0
2021-04-08,158.71,160.77,158.63,160.0,3432242,26672,159.976518,159.19,True,True,46378.0
2021-04-09,160.17,160.95,158.46,159.85,1816019,19375,159.653995,160.49,True,False,64758.0
2021-04-12,159.26,163.15,158.52,162.51,2879260,27949,162.213702,160.99,True,True,620.0
2021-04-13,162.47,164.0,161.49,163.47,2432700,20190,163.420448,162.02,False,True,101.0
2021-04-14,164.33,164.84,162.626,163.08,1164056,19767,163.475072,164.46,False,False,634.0
2021-04-15,164.0,166.4,163.93,165.45,2027019,21197,165.600827,165.905,True,False,74683.0
2021-04-16,166.45,168.27,166.0,167.63,2248711,21550,167.378067,166.8,True,True,180674.0
2021-04-19,167.43,168.27,166.5885,168.1,1824271,20028,167.765137,170.7,False,False,551.0
2021-04-20,168.08,169.7,167.55,168.74,1962516,21739,168.606628,167.91,False,True,300.0
2021-04-21,169.69,171.16,168.88,170.15,1204642,19581,170.347236,168.9,False,True,200.0
2021-04-22,170.0,170.11,167.84,169.07,1463031,18472,169.083238,170.0,False,False,218.0
2021-04-23,169.12,171.3,168.5308,170.54,1056457,17074,170.323592,168.91,False,True,34810.0
2021-04-26,170.97,171.175,169.01,169.8,977789,14988,169.917644,170.55,False,False,100.0
2021-04-27,169.62,170.79,169.14,169.75,1310345,19233,169.942616,169.485,False,True,44906.0
2021-04-28,169.86,172.17,169.43,171.72,1389254,18856,171.469661,170.27,False,True,118.0
2021-04-29,172.5,174.84,171.76,174.52,1671382,23604,173.894541,172.58,True,True,92619.0
2021-04-30,173.94,174.85,172.5211,173.03,2144179,21169,173.351377,174.5,True,False,86223.0
2021-05-03,174.48,176.23,173.35,175.24,1883086,22076,175.233529,174.75,False,True,300.0
2021-05-04,174.09,174.82,172.42,173.77,1832441,26885,173.562971,175.25,False,False,132.0
2021-05-05,174.22,174.68,172.3398,173.86,1923176,23306,173.571669,173.77,False,True,365.0
2021-05-06,167.25,168.63,165.22,167.52,3193514,38133,167.322838,175.25,False,False,100.0
2021-05-07,169.09,173.26,169.0,171.55,1489965,24523,171.857865,169.51,False,True,200.0
2021-05-10,172.47,173.24,170.77,171.17,1463318,22925,171.903892,171.91,False,False,68994.0
2021-05-11,169.9,171.15,169.29,170.23,1593778,21898,170.180969,170.22,True,True,93175.0
2021-05-12,169.5,170.36,167.46,168.04,1600785,25303,168.387184,170.3207,False,False,112.0
2021-05-13,168.48,171.27,167.83,170.85,1286828,19494,170.173789,167.87,False,True,400.0
2021-05-14,171.77,172.98,170.85,172.29,1227173,17605,172.207379,171.715,True,True,71954.0
2021-05-17,172.25,172.98,170.035,170.27,1003638,16445,170.721947,172.04,False,False,38723.0
2021-05-18,169.27,170.98,168.63,170.11,1149462,19061,170.169634,169.71,False,True,630.0
2021-05-19,169.05,171.35,167.81,171.28,1537971,20174,170.441993,168.0,False,True,103.0
2021-05-20,171.52,175.98,170.78,175.8,2223024,24492,175.124573,172.73,True,True,49155.0
2021-05-21,176.55,177.71,175.11,176.02,3330084,30406,175.984953,176.275,False,False,164280.0
2021-05-24,177.05,178.71,175.98,176.4,2272976,23189,177.085508,176.935,False,False,59233.0
2021-05-25,176.0,176.73,174.46,176.62,2494958,23202,176.031354,175.91,False,True,794.0
2021-05-26,178.01,178.49,174.775,175.32,1590313,24646,175.786298,176.33,False,False,100.0
2021-05-27,175.0,176.51,174.34,174.67,3201814,25354,174.92174,175.95,False,False,1166.0
2021-05-28,176.2,178.15,175.57,176.68,1439865,20257,177.085828,176.51,True,True,1814.0
2021-06-01,177.36,177.48,173.83,174.19,1367287,22775,174.700691,176.1,False,False,83339.0
2021-06-02,174.0,174.94,172.23,172.95,1402897,21259,173.327501,174.19,True,False,8332.0
2021-06-03,172.37,174.52,171.88,173.82,1030274,15950,173.620701,172.17,False,True,285.0
2021-06-04,175.0,176.08,174.065,175.2,1225201,18073,175.146324,174.82,False,True,388.0
2021-06-07,175.41,176.74,174.49,175.1,1355149,19508,175.381375,175.7148,True,False,54534.0
2021-06-08,175.89,176.22,173.13,174.1,946459,18719,174.08098,175.045,False,False,42558.0
2021-06-09,175.4,176.905,174.65,176.69,1349067,19414,175.945888,176.18,True,True,95623.0
2021-06-10,177.05,182.85,176.98,182.1,1888495,28340,181.242103,178.71,True,True,58767.0
2021-06-11,182.2,182.635,179.61,182.2,1620216,20081,181.403374,181.15,False,True,111601.0
2021-06-14,182.03,184.77,181.19,184.58,3693387,18702,184.256958,182.5,False,True,120.0
2021-06-15,184.59,186.1,183.89,185.67,1629414,20569,185.422773,184.58,False,True,2443.0
2021-06-16,186.19,186.84,183.36,184.11,1928577,27757,184.806113,185.67,True,False,11097.0
2021-06-17,184.04,186.93,183.78,186.44,1236660,20753,185.808316,184.07,False,True,51361.0
2021-06-18,186.18,186.9436,184.49,185.39,3347773,30075,185.709195,185.99,True,False,349.0
2021-06-21,185.79,187.32,183.66,186.6,1974900,18733,186.497895,184.985,False,True,87647.0
2021-06-22,186.43,187.0,185.88,186.62,1410728,20466,186.539149,186.37,False,True,61956.0
2021-06-23,186.39,186.55,185.28,186.12,1275867,19066,185.95335,185.72,False,True,2155.0
2021-06-24,186.55,187.37,184.98,185.38,1682731,20666,185.940476,186.95,True,False,73854.0
2021-06-25,185.62,187.29,184.5,187.23,1991580,18020,186.536589,184.965,False,True,54427.0
2021-06-28,187.45,187.93,185.64,187.08,1383695,19800,186.775463,187.5,False,False,3000.0
2021-06-29,187.1,188.19,186.09,187.99,851600,15473,187.636616,187.2,True,True,66726.0
2021-06-30,188.27,188.53,185.58,186.36,1202117,18115,186.400004,188.0,False,False,100.0
2021-07-01,186.96,189.46,186.61,189.29,1987418,22978,188.747937,187.74,True,True,62782.0
2021-07-02,189.45,193.04,189.76,192.7,1764580,21927,192.017984,189.69,False,True,198.0
2021-07-06,192.03,194.33,191.61,194.02,1532625,22379,193.390511,191.36,False,True,1388.0
2021-07-07,193.67,197.63,193.3,197.4,2646972,30701,196.550353,193.98,False,True,49219.0
2021-07-08,195.7,197.25,193.38,196.96,2812310,25687,196.136817,195.965,True,True,82621.0
2021-07-09,197.18,198.3999,196.16,197.5,1517154,22468,197.566847,199.09,False,False,380.0
2021-07-12,198.29,199.3,197.47,198.33,2665357,21162,198.388338,198.08,True,True,70455.0
2021-07-13,198.535,200.57,198.2,199.31,2990676,25859,199.345107,198.955,True,True,85946.0
2021-07-14,199.58,202.04,199.55,201.28,1787078,24517,201.019819,200.3,True,True,71800.0
2021-07-15,200.36,201.28,199.02,200.24,1433416,22655,200.267787,199.95,False,True,300.0
2021-07-16,199.87,200.24,197.55,199.68,1780149,23332,199.215879,197.1,False,True,200.0
2021-07-19,198.505,199.5,195.56,197.83,2057032,32221,197.18381,199.37,True,False,116537.0
2021-07-20,198.22,201.45,197.24,200.11,1870853,27840,200.266879,199.8,True,True,56470.0
2021-07-21,200.91,200.87,197.11,198.04,1862400,28459,198.210955,200.64,False,False,200.0
2021-07-22,198.58,200.91,198.345,200.54,1486923,19911,199.716692,198.87,True,True,63613.0
2021-07-23,201.73,203.94,200.65,203.59,954416,17794,203.125008,201.51,False,True,328.0
2021-07-26,202.52,202.84,200.17,200.82,1117789,21417,200.894077,202.76,True,False,44844.0
2021-07-27,201.78,202.695,201.02,201.87,1616839,19528,201.821301,200.82,False,True,600.0
2021-07-28,202.42,203.91,201.59,203.27,1357245,18616,202.813155,202.74,True,True,56618.0
2021-07-29,203.75,205.67,203.62,204.12,1112986,21022,204.392982,204.52,True,False,57546.0
2021-07-30,203.26,204.2,202.23,202.7,2423256,32442,202.906389,201.78,False,True,4842.0
2021-08-02,203.45,204.405,201.3401,202.11,1576632,25015,202.511577,203.0,False,False,143.0
2021-08-03,203.06,204.33,202.27,204.1,2904645,29580,203.471697,202.11,False,True,12300.0
2021-08-04,204.01,207.0,203.25,204.79,1822622,30081,205.343695,204.9995,False,False,200.0
2021-08-05,198.0,203.97,195.61,203.84,2147157,29612,202.774577,204.0,False,False,1742.0
2021-08-06,203.94,204.2,200.13,201.88,1282123,22506,201.319941,203.32,False,False,46853.0
2021-08-09,202.96,202.96,198.67,199.72,1235839,21554,199.768281,201.075,False,False,45661.0
2021-08-10,200.21,200.88,198.19,198.76,1474871,23734,199.251333,200.0,False,False,100.0
2021-08-11,199.23,199.885,196.96,197.41,1080367,20535,197.682895,198.33,False,False,40754.0
2021-08-12,197.41,200.4194,197.18,199.84,830945,17479,199.600958,197.2,True,True,500.0
2021-08-13,200.54,201.61,199.59,201.48,933027,18587,201.008266,200.31,False,True,400.0
2021-08-16,202.0,204.85,201.03,204.78,1035505,18704,203.925766,201.71,True,True,38759.0
2021-08-17,204.78,206.72,204.55,206.6,1075439,21986,205.849696,205.0,True,True,62268.0
2021-08-18,206.17,206.818,203.16,203.33,1085175,21214,204.607453,206.275,True,False,79670.0
2021-08-19,203.12,208.05,202.68,206.44,1121524,21905,206.299786,204.32,True,True,44759.0
2021-08-20,207.17,208.26,206.61,207.05,1189921,19912,207.28373,206.5,False,True,292.0
2021-08-23,207.785,208.56,205.99,206.47,1079857,22401,207.114532,207.63,False,False,418.0
2021-08-24,206.54,206.96,204.49,204.99,978517,17178,205.203619,204.675,False,True,43124.0
2021-08-25,204.45,205.0799,202.98,204.43,779518,17143,204.318562,204.9306,False,False,183.0
2021-08-26,205.08,205.49,203.36,204.02,956137,16472,204.039397,204.99,True,False,31858.0
2021-08-27,204.99,206.19,203.2264,203.82,852991,16245,204.422645,203.9,False,False,30656.0
2021-08-30,204.005,206.99,203.8,205.89,666846,19133,205.856739,204.7787,True,True,26311.0
2021-08-31,205.71,206.08,203.08,204.56,1478553,20450,204.507411,205.18,False,False,68228.0
2021-09-01,204.56,206.47,203.48,206.44,1028728,18979,205.482155,203.76,False,True,60060.0
2021-09-02,207.22,209.26,206.72,209.22,1115233,17650,208.33952,208.06,True,True,48183.0
2021-09-03,208.78,210.1,207.15,209.69,1003089,15507,209.416494,207.82,False,True,51320.0
2021-09-07,209.63,209.87,205.46,207.81,976191,21747,207.641326,211.0,False,False,100.0
2021-09-08,207.52,209.41,206.5,209.33,827002,17617,208.809221,208.7,False,True,500.0
2021-09-09,209.92,210.0,205.86,206.02,1108584,18306,206.874127,209.59,True,False,38884.0
2021-09-10,206.98,207.85,206.34,207.0,1151872,20782,207.095065,206.535,False,True,100.0
2021-09-13,208.92,208.99,202.21,205.0,1404369,28586,204.363516,207.0,False,False,42538.0
2021-09-14,205.36,206.5,203.37,203.55,1786953,23789,204.171254,205.0,False,False,5070.0
2021-09-15,204.07,205.18,202.37,203.96,1353811,23010,204.085925,203.11,False,True,60556.0
2021-09-16,204.03,204.19,201.4,202.77,1643993,21769,202.686068,204.469,False,False,100.0
2021-09-17,202.4,202.53,197.88,198.49,4154572,40758,199.225611,203.276,False,False,200.0
2021-09-20,196.53,199.879,195.7947,198.62,1516873,29910,198.248642,195.08,False,True,1033.0
2021-09-21,199.62,201.8,199.14,201.01,1613443,22912,200.926759,199.116,False,True,100.0
2021-09-22,202.02,203.58,200.335,201.35,1667399,36741,201.740328,201.55,False,False,197.0
2021-09-23,202.68,205.98,202.17,204.71,1189617,25421,204.915924,202.0,False,True,100.0
2021-09-24,204.61,205.58,203.76,204.73,1110272,20740,204.694738,205.221,False,False,300.0
2021-09-27,204.35,204.01,196.52,197.8,1960758,27130,198.39688,205.0,False,False,4.0
2021-09-28,196.01,196.25,191.33,192.77,1949696,35751,192.936867,193.87,False,False,121977.0
2021-09-29,194.78,196.64,192.59,194.99,1420289,22668,195.070985,194.29,False,True,101.0
2021-09-30,196.25,198.12,194.05,194.14,1759844,25722,195.419925,195.477,False,False,130.0
2021-10-01,194.2,197.7,192.43,196.19,2091609,31448,195.844072,194.625,False,True,286.0
2021-10-04,195.23,195.99,190.93,193.69,1926861,29631,193.299174,193.84,False,False,60060.0
2021-10-05,194.96,197.495,193.66,196.46,2486157,26090,195.824988,194.174,False,True,100.0
2021-10-06,195.42,196.07,193.445,195.78,1545910,26438,195.120735,195.64,False,True,53054.0
2021-10-07,197.0,201.44,196.95,199.01,1089742,18675,199.674056,199.67,True,False,93964.0
2021-10-08,199.94,200.66,196.47,197.88,1081831,14074,198.028018,199.49,False,False,200.0
2021-10-11,197.44,199.1,196.03,197.65,897351,15191,197.819508,197.18,False,True,58724.0
2021-10-12,199.04,199.3699,195.77,197.15,1385745,19176,196.927175,198.41,False,False,200.0
2021-10-13,197.72,198.95,195.79,197.46,1213225,21022,197.322921,197.642,False,False,200.0
2021-10-14,199.26,201.77,198.82,200.39,1309078,18825,200.451569,199.21,True,True,38755.0
2021-10-15,201.0,202.8,200.12,202.22,1224568,16883,202.148721,200.39,False,True,624.0
2021-10-18,201.26,202.93,200.76,202.73,829642,15386,202.213643,202.725,False,True,130.0
2021-10-19,203.27,206.17,203.715,204.44,802899,17274,204.794709,203.236,False,True,180.0
2021-10-20,205.85,206.61,204.84,206.31,782637,16464,205.970234,204.951,False,True,197.0
2021-10-21,207.21,208.72,205.31,208.62,949229,16856,207.857302,206.05,False,True,38082.0
2021-10-22,208.56,209.075,206.84,208.51,1088844,15520,208.158606,208.65,False,False,100.0
2021-10-25,208.8,211.77,207.1,211.52,1211663,21420,210.969979,208.04,False,True,304.0
2021-10-26,211.0,211.74,207.995,210.52,1203731,20236,210.230995,209.95,False,True,339.0
2021-10-27,210.51,211.07,209.0,209.58,1611014,20992,209.794708,210.52,False,False,519.0
2021-10-28,210.0,213.42,209.58,212.67,1064466,20126,212.507301,209.58,False,True,624.0
2021-10-29,213.01,216.915,212.74,216.2,2104998,20654,214.982633,214.05,True,True,1106.0
2021-11-01,216.0,217.635,212.96,213.6,1310429,21444,214.110349,216.58,True,False,99079.0
2021-11-02,214.12,215.39,211.31,212.2,2762555,26114,213.513623,214.134,False,False,150.0
2021-11-03,212.2,213.0,208.78,211.13,2222428,36906,210.276783,212.27,False,False,484.0
2021-11-04,213.35,217.9,213.0,217.77,1947130,30921,215.779631,213.0,False,True,102.0
2021-11-05,218.41,218.49,214.72,216.73,1727823,30342,216.426911,218.22,False,False,200.0
2021-11-08,218.27,218.389,215.76,217.8,1011134,21031,217.36618,217.88,False,False,1000.0
2021-11-09,217.74,220.36,217.36,220.22,1618491,24296,219.358912,218.99,True,True,73238.0
2021-11-10,219.38,220.81,216.03,216.58,1329338,26400,217.43244,219.15,False,False,94403.0
2021-11-11,217.31,217.32,215.38,215.69,1339755,20476,215.995522,216.79,False,False,45062.0
2021-11-12,216.27,217.605,215.42,216.85,1186314,20868,216.788824,215.69,False,True,6798.0
2021-11-15,217.04,217.31,215.65,216.06,918505,18275,216.298382,217.392,False,False,250.0
2021-11-16,216.13,221.55,216.05,220.18,1255965,20935,219.946243,217.84,True,True,50319.0
2021-11-17,221.41,222.605,217.43,221.87,1346821,22605,221.306265,218.01,False,True,78384.0
2021-11-18,224.44,226.33,223.52,225.54,1702894,26540,225.215812,222.424,False,True,100.0
2021-11-19,227.01,228.33,224.2,226.43,1731688,26953,226.384678,224.0,False,True,119.0
2021-11-22,227.03,228.89,224.34,224.34,1655407,26684,225.956989,226.5,False,False,73332.0
2021-11-23,223.5,225.31,220.9,223.66,1095115,23150,223.274237,224.34,False,False,164.0
2021-11-24,223.645,224.96,221.07,223.17,1174819,21498,222.558106,223.5594,False,False,322.0
2021-11-26,222.27,225.96,218.5,219.32,973710,19917,220.988704,223.5,False,False,130.0
2021-11-29,221.48,225.5582,220.69,223.55,1390440,27099,223.758786,221.5,True,True,90575.0
2021-11-30,221.4,226.35,220.5177,222.04,3814054,38248,222.619562,221.41,False,True,68107.0
2021-12-01,222.37,224.78,219.25,219.66,2036310,36325,221.309755,220.37,False,False,99243.0
2021-12-02,220.0,223.95,219.5,223.19,1696421,28805,222.446588,222.03,True,True,81176.0
2021-12-03,225.04,226.11,220.48,223.33,1474488,28573,222.571657,224.65,False,False,55479.0
2021-12-06,223.33,224.9999,220.99,222.97,1211107,24058,222.781659,224.49,True,False,54789.0
2021-12-07,225.46,227.48,224.025,225.7,1294344,25402,225.642805,224.85,False,True,480.0
2021-12-08,228.0,229.85,226.74,229.62,1439909,23381,228.423605,228.03,True,True,134182.0
2021-12-09,229.62,230.99,227.31,230.16,1107230,21278,229.88355,230.0,False,True,264.0
2021-12-10,229.95,231.91,229.24,231.45,1183850,20526,231.126026,231.445,True,True,59878.0
2021-12-13,231.55,233.03,229.0,232.36,1160995,21977,231.892122,232.0,False,True,239.0
2021-12-14,230.06,230.99,226.44,228.07,1758624,27781,228.183391,230.52,True,False,76650.0
2021-12-15,230.13,232.26,227.18,232.08,1838819,31123,230.02771,229.0,False,True,200.0
2021-12-16,232.55,234.07,230.8,232.81,1537345,28244,232.463011,232.83,True,False,67627.0
2021-12-17,232.65,236.4,232.23,234.31,3037517,30731,234.336837,234.225,True,True,426408.0
2021-12-20,233.75,234.55,230.15,234.26,1119488,24426,232.872894,234.895,False,False,200.0
2021-12-21,236.63,237.98,232.58,237.64,1507801,28545,236.255115,236.6,False,True,183.0
2021-12-22,238.5,241.7,237.64,241.57,1135930,23474,240.39953,238.38,True,True,400.0
2021-12-23,241.7,244.39,240.69,242.51,1171551,18979,242.881299,242.52,True,False,51754.0
2021-12-27,244.7,246.72,243.08,246.51,805196,17318,245.247108,244.5,False,True,100.0
2021-12-28,246.865,247.84,243.635,244.25,1003433,20996,244.79148,247.126,False,False,400.0
2021-12-29,243.64,247.85,243.64,247.03,938381,16991,246.51976,244.86,False,True,140.0
2021-12-30,247.49,249.27,244.96,245.16,859071,19431,245.867484,247.34,True,False,23678.0
2021-12-31,245.43,246.99,243.74,244.03,1073337,17605,244.639934,246.8414,True,False,17763.0
2022-01-03,243.1,243.24,233.32,234.03,2770533,40572,234.921259,243.41,False,False,1488.0
2022-01-04,232.92,234.02,222.14,225.12,4663757,72165,225.617959,234.82,True,False,789.0
2022-01-05,226.265,227.0,215.6,216.56,4744653,73974,218.907388,225.682,False,False,200.0
2022-01-06,215.47,220.56,213.625,217.42,3096223,53400,217.803263,216.99,False,True,147.0
2022-01-07,216.3,217.42,210.78,211.09,2204683,35845,212.63981,220.0,False,False,227.0
2022-01-10,207.9,212.6,206.16,212.6,2219656,38666,210.905986,210.21,False,True,101.0
2022-01-11,212.0,213.15,208.235,212.8,2287827,30465,211.958697,212.26,False,True,307.0
2022-01-12,215.54,216.3099,211.16,212.81,2450819,29675,213.007379,214.0,False,False,121.0
2022-01-13,212.61,213.6,206.4,207.0,2340823,33862,208.057564,212.33,False,False,100.0
2022-01-14,206.94,207.4,203.41,206.18,2206562,39506,205.788723,207.05,False,False,115.0
