date,open,high,low,close,volume,trade_count,vwap,15min_close,is_positive_start,is_positive_end,15min_volume,atr
2020-03-19,201.96,216.73,193.39,212.97,19137847,206907,207.979731,200.81,False,True,657550.0,24.058514285714278
2020-03-20,219.83,230.32,205.13,205.75,20115854,219531,217.727588,226.37,False,False,759019.0,24.672799999999995
2020-03-23,206.51,216.48,198.52,212.69,16097874,185002,208.959074,210.69,True,True,611034.0,24.626378571428567
2020-03-24,228.05,252.66,228.05,249.18,27546295,317561,244.834597,244.17,True,True,707074.0,26.11209285714285
2020-03-25,253.53,261.82,243.66,245.62,19836034,232156,254.012142,251.9,True,False,825548.0,26.47995
2020-03-26,253.0,262.22,250.0,257.24,17439692,196883,256.019151,259.5,True,False,788103.0,26.57352142857142
2020-03-27,250.01,263.1177,248.68,252.73,15970744,176081,255.322338,251.87,False,True,464758.0,25.61192857142857
2020-03-30,255.75,265.96,253.59,265.59,15056253,174110,262.217925,261.75,True,True,610674.0,25.439785714285712
2020-03-31,267.07,275.3999,257.75,263.6,23839014,239235,266.552294,273.8201,True,False,855250.0,25.378350000000005
2020-04-01,255.65,261.53,241.28,243.07,16422828,185913,251.345183,257.19,True,False,670836.0,24.78192142857143
2020-04-02,244.21,256.0,242.31,255.47,16894414,176066,250.292216,249.8,True,True,899022.0,23.994778571428576
2020-04-03,253.96,255.63,238.39,243.91,16580346,182526,244.60739,246.93,False,False,580683.0,21.874064285714294
2020-04-06,255.5,269.88,252.93,268.4,18197062,196482,262.342356,260.345,False,True,700715.0,21.596207142857146
2020-04-07,277.3,278.25,257.3,259.03,19630944,212502,265.908935,265.28,True,False,599862.0,20.479114285714285
2020-04-08,263.41,267.95,260.6,266.95,13561113,130946,265.162385,263.33,True,True,525374.0,19.44911428571429
2020-04-09,271.98,272.92,260.42,262.861,13456195,152437,259.619644,265.35,True,False,583523.0,18.542685714285717
2020-04-13,260.49,270.2,257.0,269.85,9960182,114702,265.106772,263.231,True,True,396990.0,18.202685714285717
2020-04-14,275.0,285.32,273.8893,283.95,13275144,157289,281.545799,281.4899,True,True,441035.0,16.452685714285714
2020-04-15,277.05,284.1671,275.38,280.84,9153721,108687,280.086478,278.91,True,True,395530.0,15.78319285714286
2020-04-16,287.49,299.0,286.55,294.7,18640645,215926,293.204808,294.265,False,True,667801.0,15.89462142857143
2020-04-17,298.0,298.86,286.94,292.32,13478097,174596,292.069528,293.4973,False,False,460438.0,15.714785714285716
2020-04-20,287.0,293.5,285.27,287.05,11234758,128256,289.372667,292.18,True,False,525791.0,15.357642857142862
2020-04-21,282.31,284.77,267.11,269.51,18379006,240376,273.2862,274.25,False,False,1059673.0,15.521221428571433
2020-04-22,278.02,287.87,275.4,286.15,12118228,133252,283.439798,283.368,True,True,435377.0,15.238364285714288
2020-04-23,287.61,293.1375,283.0,284.01,10603988,119135,287.954641,291.56,False,False,522827.0,14.984614285714288
2020-04-24,283.6,289.67,280.6,289.59,8816137,104571,286.144533,285.871,True,True,353817.0,14.401042857142858
2020-04-27,295.0,303.5,294.0,297.08,11984699,144898,298.551574,298.95,False,False,477681.0,13.53961428571429
2020-04-28,303.03,304.2,291.14,291.36,11072817,134432,295.947831,294.78,False,False,580637.0,12.976042857142861
2020-04-29,296.87,300.58,293.75,298.46,9479047,113579,298.03366,298.4159,True,True,378029.0,12.99747142857143
2020-04-30,296.31,298.46,291.72,292.28,9397943,110160,294.05049,293.4981,False,False,373209.0,12.586042857142855
2020-05-01,284.19,288.9,280.8432,282.78,8577621,120225,283.853255,285.61,True,False,288981.0,12.460099999999995
2020-05-04,280.97,291.84,280.88,291.285,7938880,107878,288.200683,287.9336,False,True,309411.0,12.137957142857138
2020-05-05,295.46,300.27,291.29,293.74,9222391,113024,295.991612,294.84,True,False,233872.0,12.152092857142849
2020-05-06,296.98,302.0,295.41,297.79,8086639,96677,299.365407,301.16,True,False,442254.0,11.44494999999999
2020-05-07,303.86,307.41,301.323,304.87,9343263,116008,304.739936,303.13,False,True,312686.0,11.280664285714275
2020-05-08,308.49,312.75,306.39,312.5,8497678,107204,310.820495,311.96,False,True,353832.0,11.255664285714273
2020-05-11,312.3,324.5,311.15,322.62,11726574,149131,320.860127,320.86,True,True,417542.0,10.78494999999999
2020-05-12,324.89,326.9,311.71,312.1,12334482,150467,320.646077,324.2,True,False,490243.0,10.558521428571416
2020-05-13,316.67,323.14,303.79,311.2,15646252,197482,313.48237,321.38,False,False,653255.0,11.216557142857129
2020-05-14,314.75,321.44,307.5,321.22,15057814,169938,314.386217,310.1391,True,True,628266.0,11.564414285714273
2020-05-15,315.93,340.02,314.96,339.63,24693774,260235,327.447014,318.66,False,True,547388.0,12.360842857142842
2020-05-18,350.29,356.66,347.2201,350.01,19410086,228489,351.101815,351.0,True,False,642560.0,12.644414285714273
2020-05-19,351.02,363.5,350.51,352.22,17933129,209349,358.77527,359.5599,True,False,777581.0,12.949414285714274
2020-05-20,359.94,361.72,355.55,358.8,14688438,168723,358.306841,358.7639,True,True,800386.0,13.146557142857136
2020-05-21,361.9,362.0962,349.5,351.01,19038703,262334,354.384794,354.96,False,False,905552.0,13.229371428571426
2020-05-22,352.8,363.72,348.53,361.05,25969255,300894,359.4045,362.32,False,False,1145504.0,13.53151428571429
2020-05-26,366.27,367.27,346.88,348.71,19269476,241417,354.183861,352.7362,False,False,1031506.0,14.346157142857148
2020-05-27,344.37,345.31,319.87,341.01,29416424,371157,332.834832,325.9805,False,True,1278560.0,15.816157142857147
2020-05-28,336.04,350.42,335.17,339.48,18403204,205734,345.134773,349.7299,True,False,799792.0,16.218300000000003
2020-05-29,342.18,355.02,339.4,355.02,18660107,187899,347.237473,343.38,True,True,642684.0,16.771157142857145
2020-06-01,353.33,353.63,347.58,352.25,9762775,128505,350.986816,352.0,True,True,349454.0,16.349014285714286
2020-06-02,351.52,353.49,346.32,353.01,9783020,128873,350.022109,348.63,False,True,412777.0,15.776157142857146
2020-06-03,353.25,354.65,348.0,350.78,9135972,125198,350.808065,351.425,True,False,406731.0,14.86901428571429
2020-06-04,348.26,357.73,347.1,350.66,10607301,129276,352.013308,355.33,False,False,506243.0,14.63258571428572
2020-06-05,351.36,359.88,348.3192,356.8,12070958,150319,355.424656,353.2434,False,True,424532.0,13.668357142857145
2020-06-08,355.0,355.585,347.43,352.2,9693483,136412,350.518975,349.38,False,True,442188.0,13.121214285714286
2020-06-09,352.0,364.3899,350.05,361.84,11712590,159778,360.358395,360.99,True,True,482495.0,13.181921428571428
2020-06-10,366.76,380.0,366.14,374.67,15804537,200559,375.141775,378.2,True,False,962063.0,13.800492857142858
2020-06-11,366.0,370.45,351.44,351.85,14591756,205588,360.717717,368.02,False,False,450817.0,14.560050000000002
2020-06-12,366.71,367.49,348.1338,357.3,14272742,187984,357.819398,361.8,True,False,404792.0,14.857635714285712
2020-06-15,352.63,367.29,349.75,366.95,10000064,132751,361.40019,357.1668,False,True,369653.0,14.654064285714286
2020-06-16,369.0,370.67,353.5501,362.74,13392902,181695,361.81912,359.7001,True,True,871671.0,13.81691428571429
2020-06-17,364.55,371.96,362.81,369.44,10208420,123940,367.843479,366.26,True,True,296299.0,13.386200000000002
2020-06-18,369.46,371.3,364.58,368.72,6360238,81883,367.640106,366.92,True,True,259580.0,12.750485714285718
2020-06-19,370.56,377.8,369.0935,370.45,13104423,131393,372.868602,375.525,False,False,329176.0,12.867628571428574
2020-06-22,372.3,381.25,370.932,381.07,9961662,119418,377.853579,376.4321,True,True,386520.0,13.126914285714289
2020-06-23,382.0,385.7,376.3,378.0,9377685,124560,381.340246,382.49,False,False,235490.0,13.32334285714286
2020-06-24,379.2,382.2552,365.7802,369.42,11234272,153893,372.64317,374.54,False,False,508245.0,13.740842857142862
2020-06-25,374.23,380.2,367.29,379.6,9401846,122745,374.396092,374.4591,True,True,380119.0,13.83721428571429
2020-06-26,380.0,380.0,365.0,366.2,14886427,182381,368.898027,368.902,False,False,547712.0,14.239357142857147
2020-06-29,366.64,368.18,356.0,368.0,8556253,120572,363.922073,364.18,True,True,324837.0,14.085078571428577
2020-06-30,372.58,381.05,370.6601,379.91,9197300,121657,378.303564,378.645,True,True,324778.0,13.720078571428575
2020-07-01,380.83,383.0269,376.52,381.2,8237180,110089,380.695882,382.14,True,False,459646.0,12.525571428571434
2020-07-02,385.56,389.5,383.13,384.49,9101352,109997,386.332902,387.745,True,False,291895.0,11.735842857142861
2020-07-06,389.0,396.35,388.5,393.57,7908166,113784,392.786555,393.79,False,False,300967.0,11.330128571428576
2020-07-07,398.0,402.8,394.03,394.87,8945039,133291,398.830634,399.84,False,False,298770.0,10.76656428571429
2020-07-08,400.0,409.0,398.62,408.64,9437255,132472,404.052079,403.1297,True,True,236089.0,11.117278571428576
2020-07-09,415.26,422.8,409.34,420.36,12363686,181734,416.676897,413.51,False,True,552529.0,11.648707142857148
2020-07-10,423.33,426.21,415.15,419.17,12441869,168505,420.133248,421.7499,False,False,383081.0,11.790135714285721
